dong,address,par_add,sub_add,name,deal,area,month,day,acount,rent,floor,year,property,station_area
성정동,1308,1308,0,더리치빌,월세,19.57,9,6,2500,15,9,2012,,
성정동,1308,1308,0,더리치빌,월세,18.72,10,13,500,32,3,2012,,
성정동,1439,1439,0,라임스톤,월세,19.4905,2,19,300,35,3,2014,,
성정동,1439,1439,0,라임스톤,월세,19.4905,3,5,300,35,8,2014,,
성정동,1439,1439,0,라임스톤,월세,19.4905,4,15,500,34,4,2014,,
성정동,1439,1439,0,라임스톤,월세,18.9435,4,26,300,35,6,2014,,
성정동,1439,1439,0,라임스톤,월세,18.9435,5,14,200,36,7,2014,,
성정동,1439,1439,0,라임스톤,월세,19.4905,7,25,300,35,6,2014,,
성정동,1439,1439,0,라임스톤,월세,18.9435,7,25,200,36,6,2014,,
성정동,1439,1439,0,라임스톤,월세,19.4905,8,28,200,36,8,2014,,
성정동,1439,1439,0,라임스톤,월세,18.9392,9,13,300,37,5,2014,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,1,19,300,43,10,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,1,20,2000,55,4,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,1,7,1000,73,5,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,2,17,500,45,5,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,2,23,1000,65,3,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,2,9,300,40,11,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,3,14,1000,75,6,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,3,19,300,43,9,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,3,2,1500,40,3,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,4,22,3000,40,12,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,4,30,300,40,10,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,5,3,2000,60,7,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,7,21,1000,65,6,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,41.1155,7,23,1000,70,5,2016,,
성정동,1475,1475,0,리슈빌디에스,월세,26.4458,10,15,500,45,5,2016,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,1,13,600,43,3,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,1,16,2500,30,2,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,23.263,1,19,500,40,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,2,28,600,43,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,25.327,2,28,500,45,5,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,3,2,2000,35,2,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,3,22,3000,25,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,3,23,500,50,4,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,4,2,1500,48,2,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,23.263,4,23,1000,38,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,23.263,5,20,1700,32,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,5,24,600,43,3,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,5,26,600,43,5,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,5,6,600,42,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,6,28,1700,39,2,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,7,1,600,43,3,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,7,1,600,30,4,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,25.327,7,11,500,31,3,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,7,19,1000,43,4,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,25.327,7,7,300,42,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,23.263,7,8,1000,35,2,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,8,16,2000,37,3,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,9,1,600,43,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,9,15,600,43,5,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,9,7,500,55,6,2017,,
성정동,1324,1324,0,모아엘가워너비,월세,31.414,10,26,2000,40,3,2017,,
성정동,1312-2,1312,2,미소진하우스,월세,19.25,4,28,500,30,4,2012,,
성정동,1312-2,1312,2,미소진하우스,월세,19.25,5,9,200,30,6,2012,,
성정동,1312-2,1312,2,미소진하우스,월세,109.43,6,24,5000,70,7,2012,,
성정동,1312-2,1312,2,미소진하우스,월세,19.25,7,8,200,30,2,2012,,
성정동,1312-2,1312,2,미소진하우스,월세,19.25,9,2,300,30,2,2012,,
성정동,1312-2,1312,2,미소진하우스,월세,19.25,10,30,300,22,3,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,3,1,300,37,4,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,5,13,500,30,7,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,20.8,6,26,1000,26,8,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,20.8,7,14,500,32,5,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,8,13,300,30,5,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,8,15,300,30,7,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,8,31,1200,30,8,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,9,1,300,35,3,2012,,
성정동,1516,1516,0,블루힐화이트힐,월세,19.25,10,31,300,30,4,2012,,
성정동,1513,1513,0,서올하우스,월세,17.92,2,10,300,28,3,2012,,
성정동,1513,1513,0,서올하우스,월세,17.92,2,25,300,28,2,2012,,
성정동,1513,1513,0,서올하우스,월세,31.9,5,1,1000,54,4,2012,,
성정동,1513,1513,0,서올하우스,월세,24.32,7,30,1700,31,5,2012,,
성정동,823,823,0,선경,월세,59.85,4,4,3000,35,12,1994,,
성정동,823,823,0,선경,월세,59.85,4,4,1000,50,13,1994,,
성정동,823,823,0,선경,월세,59.85,9,14,1000,50,2,1994,,
성정동,696-4,696,4,성정활림2목련,월세,59.89,3,5,500,40,1,1994,,
성정동,696-4,696,4,성정활림2목련,월세,59.89,9,13,500,50,11,1994,,
성정동,1453,1453,0,스위스캐슬,월세,30.8374,3,24,1000,45,5,2012,,
성정동,1453,1453,0,스위스캐슬,월세,19.9775,7,9,300,35,7,2012,,
성정동,1453,1453,0,스위스캐슬,월세,15.392,8,18,300,30,3,2012,,
성정동,1453,1453,0,스위스캐슬,월세,15.1578,8,18,200,25,6,2012,,
성정동,1453,1453,0,스위스캐슬,월세,19.8,8,3,1500,25,8,2012,,
성정동,1292,1292,0,에프엠21,월세,22.2326,1,14,50,6,10,2014,,
성정동,1292,1292,0,에프엠21,월세,20.2716,1,3,300,38,14,2014,,
성정동,1292,1292,0,에프엠21,월세,21.7868,2,10,1500,25,8,2014,,
성정동,1292,1292,0,에프엠21,월세,22.0409,2,17,100,38,6,2014,,
성정동,1292,1292,0,에프엠21,월세,20.9491,2,25,200,40,11,2014,,
성정동,1292,1292,0,에프엠21,월세,21.8053,3,16,1500,27,11,2014,,
성정동,1292,1292,0,에프엠21,월세,20.2716,3,24,200,38,4,2014,,
성정동,1292,1292,0,에프엠21,월세,21.7718,3,5,200,38,6,2014,,
성정동,1292,1292,0,에프엠21,월세,21.8053,6,15,3000,13,6,2014,,
성정동,1292,1292,0,에프엠21,월세,21.7868,6,30,300,39,12,2014,,
성정동,1292,1292,0,에프엠21,월세,20.2716,6,4,200,36,9,2014,,
성정동,1292,1292,0,에프엠21,월세,20.2716,7,2,500,38,10,2014,,
성정동,1292,1292,0,에프엠21,월세,21.8053,8,25,500,38,4,2014,,
성정동,1292,1292,0,에프엠21,월세,33.063,8,6,3000,33,6,2014,,
성정동,1292,1292,0,에프엠21,월세,22.2326,9,3,300,36,13,2014,,
성정동,1292,1292,0,에프엠21,월세,21.8053,9,7,1700,25,11,2014,,
성정동,1319,1319,0,에프엠25,월세,33.4949,1,10,200,61,3,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,1,11,300,57,3,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,1,26,500,55,4,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,1,9,2500,38,9,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,2,13,2000,43,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,2,15,200,58,6,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,2,18,1000,50,6,2016,,
성정동,1319,1319,0,에프엠25,월세,42.8797,2,22,800,55,9,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,3,21,1700,43,4,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,3,5,2000,43,5,2016,,
성정동,1319,1319,0,에프엠25,월세,42.8797,4,28,300,67,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,5,13,200,63,4,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,5,6,500,57,10,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,6,24,200,63,12,2016,,
성정동,1319,1319,0,에프엠25,월세,34.0329,6,27,200,63,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,6,27,200,63,5,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,7,21,200,60,5,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,7,30,200,63,5,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,8,16,500,60,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,8,17,500,57,9,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,8,23,500,60,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,8,29,400,61,9,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,8,3,500,60,12,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,9,13,500,60,4,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,9,17,200,63,3,2016,,
성정동,1319,1319,0,에프엠25,월세,42.8797,9,6,300,72,6,2016,,
성정동,1319,1319,0,에프엠25,월세,42.8797,9,6,300,72,11,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,9,8,200,63,9,2016,,
성정동,1319,1319,0,에프엠25,월세,33.4949,10,13,500,57,11,2016,,
성정동,1357,1357,0,엔젤팰리스,월세,23.4,2,21,200,33,4,2012,,
성정동,1357,1357,0,엔젤팰리스,월세,23.4,7,7,300,37,6,2012,,
성정동,1312-1,1312,1,우리하우스,월세,19.25,3,4,300,33,2,2012,,
성정동,1312-1,1312,1,우리하우스,월세,19.25,6,2,300,33,6,2012,,
성정동,1312-1,1312,1,우리하우스,월세,19.25,7,4,300,35,5,2012,,
성정동,1312-1,1312,1,우리하우스,월세,19.25,9,1,300,33,5,2012,,
성정동,1312-1,1312,1,우리하우스,월세,21.12,9,14,300,33,2,2012,,
성정동,717,717,0,주공5-1,월세,59.12,1,19,2000,45,5,1988,,
성정동,717,717,0,주공5-1,월세,51.02,1,3,2000,40,4,1988,,
성정동,717,717,0,주공5-1,월세,59.12,2,26,1000,50,2,1988,,
성정동,717,717,0,주공5-1,월세,51.02,2,3,500,40,4,1988,,
성정동,717,717,0,주공5-1,월세,59.12,2,9,10000,15,5,1988,,
성정동,717,717,0,주공5-1,월세,59.12,2,9,500,50,3,1988,,
성정동,717,717,0,주공5-1,월세,59.12,3,15,1000,50,1,1988,,
성정동,717,717,0,주공5-1,월세,59.12,3,18,6000,30,2,1988,,
성정동,717,717,0,주공5-1,월세,51.02,3,22,6000,30,4,1988,,
성정동,717,717,0,주공5-1,월세,51.02,3,3,1000,45,4,1988,,
성정동,717,717,0,주공5-1,월세,51.02,4,9,1000,42,2,1988,,
성정동,717,717,0,주공5-1,월세,51.02,7,6,6000,21,2,1988,,
성정동,717,717,0,주공5-1,월세,59.12,8,13,1000,50,3,1988,,
성정동,717,717,0,주공5-1,월세,59.12,8,3,700,50,4,1988,,
성정동,717,717,0,주공5-1,월세,51.02,10,13,1000,45,4,1988,,
성정동,717,717,0,주공5-1,월세,51.02,10,29,1000,50,1,1988,,
성정동,717,717,0,주공5-1,월세,59.12,10,7,1000,60,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,1,26,1000,35,2,1988,,
성정동,717,717,0,주공5-2,월세,39.3,2,5,1000,33,2,1988,,
성정동,717,717,0,주공5-2,월세,39.3,2,8,500,45,3,1988,,
성정동,717,717,0,주공5-2,월세,39.3,2,9,2000,25,1,1988,,
성정동,717,717,0,주공5-2,월세,39.3,3,19,1000,50,5,1988,,
성정동,717,717,0,주공5-2,월세,47.01,3,30,500,43,1,1988,,
성정동,717,717,0,주공5-2,월세,39.3,3,9,500,45,4,1988,,
성정동,717,717,0,주공5-2,월세,39.69,4,16,1000,35,5,1988,,
성정동,717,717,0,주공5-2,월세,39.69,4,16,300,45,4,1988,,
성정동,717,717,0,주공5-2,월세,46.68,4,18,1000,40,1,1988,,
성정동,717,717,0,주공5-2,월세,39.69,4,27,3000,20,4,1988,,
성정동,717,717,0,주공5-2,월세,39.69,5,10,1000,40,4,1988,,
성정동,717,717,0,주공5-2,월세,39.69,5,26,1000,38,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,6,20,500,50,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,6,29,500,40,4,1988,,
성정동,717,717,0,주공5-2,월세,39.3,6,29,500,40,3,1988,,
성정동,717,717,0,주공5-2,월세,39.3,6,3,1000,38,2,1988,,
성정동,717,717,0,주공5-2,월세,39.3,7,11,400,40,3,1988,,
성정동,717,717,0,주공5-2,월세,39.3,7,5,400,45,5,1988,,
성정동,717,717,0,주공5-2,월세,39.69,7,9,500,41,1,1988,,
성정동,717,717,0,주공5-2,월세,39.69,8,23,500,40,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,8,23,300,47,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,8,29,1000,40,1,1988,,
성정동,717,717,0,주공5-2,월세,47.01,9,15,1000,50,3,1988,,
성정동,717,717,0,주공5-2,월세,39.69,9,19,500,34,5,1988,,
성정동,717,717,0,주공5-2,월세,47.01,9,20,500,47,4,1988,,
성정동,717,717,0,주공5-2,월세,39.69,10,10,500,45,3,1988,,
성정동,717,717,0,주공5-2,월세,39.69,10,15,500,45,2,1988,,
성정동,717,717,0,주공5-2,월세,39.69,10,8,1000,35,4,1988,,
성정동,717,717,0,주공5-2,월세,39.69,10,8,1000,35,4,1988,,
성정동,785,785,0,주공6-1,월세,47.01,1,15,500,35,1,1989,,
성정동,785,785,0,주공6-1,월세,46.68,1,8,1000,40,3,1989,,
성정동,785,785,0,주공6-1,월세,47.01,2,9,1000,40,3,1989,,
성정동,785,785,0,주공6-1,월세,46.68,3,2,500,40,5,1989,,
성정동,785,785,0,주공6-1,월세,47.01,3,6,1000,37,2,1989,,
성정동,785,785,0,주공6-1,월세,39.69,3,9,500,40,2,1989,,
성정동,785,785,0,주공6-1,월세,47.01,4,30,1000,40,3,1989,,
성정동,785,785,0,주공6-1,월세,50.09,4,9,500,40,5,1989,,
성정동,785,785,0,주공6-1,월세,46.68,5,10,500,40,2,1989,,
성정동,785,785,0,주공6-1,월세,50.09,5,19,500,35,1,1989,,
성정동,785,785,0,주공6-1,월세,47.01,5,25,500,45,2,1989,,
성정동,785,785,0,주공6-1,월세,46.68,5,26,500,37,2,1989,,
성정동,785,785,0,주공6-1,월세,47.01,5,5,500,40,5,1989,,
성정동,785,785,0,주공6-1,월세,47.01,5,6,500,45,2,1989,,
성정동,785,785,0,주공6-1,월세,39.3,6,11,500,35,3,1989,,
성정동,785,785,0,주공6-1,월세,39.3,6,12,500,40,1,1989,,
성정동,785,785,0,주공6-1,월세,46.68,6,16,1000,35,1,1989,,
성정동,785,785,0,주공6-1,월세,47.01,6,21,4800,5,1,1989,,
성정동,785,785,0,주공6-1,월세,50.09,6,22,500,40,2,1989,,
성정동,785,785,0,주공6-1,월세,47.01,6,26,500,35,5,1989,,
성정동,785,785,0,주공6-1,월세,46.68,7,10,300,35,5,1989,,
성정동,785,785,0,주공6-1,월세,50.09,7,21,5500,10,1,1989,,
성정동,785,785,0,주공6-1,월세,46.68,7,27,300,40,5,1989,,
성정동,785,785,0,주공6-1,월세,39.69,7,6,1000,35,4,1989,,
성정동,785,785,0,주공6-1,월세,50.09,8,10,500,40,2,1989,,
성정동,785,785,0,주공6-1,월세,50.09,8,27,500,42,4,1989,,
성정동,785,785,0,주공6-1,월세,47.01,8,30,500,40,5,1989,,
성정동,785,785,0,주공6-1,월세,50.09,8,31,500,40,2,1989,,
성정동,785,785,0,주공6-1,월세,39.3,8,8,300,35,4,1989,,
성정동,785,785,0,주공6-1,월세,47.01,9,11,500,40,3,1989,,
성정동,785,785,0,주공6-1,월세,39.3,9,14,1400,25,4,1989,,
성정동,785,785,0,주공6-1,월세,47.01,10,27,1000,40,2,1989,,
성정동,789,789,0,주공6-3,월세,46.99,2,12,1000,30,6,1991,,
성정동,789,789,0,주공6-3,월세,46.99,2,15,1000,40,2,1991,,
성정동,789,789,0,주공6-3,월세,46.99,2,19,500,45,4,1991,,
성정동,789,789,0,주공6-3,월세,46.99,2,20,1000,40,2,1991,,
성정동,789,789,0,주공6-3,월세,46.99,2,21,500,30,5,1991,,
성정동,789,789,0,주공6-3,월세,46.99,2,25,500,31,5,1991,,
성정동,789,789,0,주공6-3,월세,46.99,4,25,500,40,3,1991,,
성정동,789,789,0,주공6-3,월세,47.32,4,5,500,40,1,1991,,
성정동,789,789,0,주공6-3,월세,47.32,5,20,300,26,6,1991,,
성정동,789,789,0,주공6-3,월세,46.99,6,21,500,28,6,1991,,
성정동,789,789,0,주공6-3,월세,46.99,7,30,1000,30,5,1991,,
성정동,789,789,0,주공6-3,월세,46.99,7,4,500,30,6,1991,,
성정동,789,789,0,주공6-3,월세,46.99,8,4,1000,45,3,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,12,500,45,4,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,12,300,40,5,1991,,
성정동,789,789,0,주공6-3,월세,47.32,9,22,500,45,5,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,22,500,45,3,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,22,500,45,3,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,22,500,45,2,1991,,
성정동,789,789,0,주공6-3,월세,46.99,9,22,500,45,2,1991,,
성정동,789,789,0,주공6-3,월세,46.99,10,28,500,50,4,1991,,
성정동,789,789,0,주공6-3,월세,46.99,10,7,5000,30,3,1991,,
성정동,787,787,0,주공6단지,월세,39.69,1,10,339,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,17,339,6,1,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,17,339,7,6,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,21,718,16,4,1990,,
성정동,787,787,0,주공6단지,월세,39.3,1,25,432,9,6,1990,,
성정동,787,787,0,주공6단지,월세,39.3,1,25,335,7,2,1990,,
성정동,787,787,0,주공6단지,월세,39.3,1,25,335,7,2,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,26,339,7,4,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,26,339,7,6,1990,,
성정동,787,787,0,주공6단지,월세,39.3,1,26,335,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.69,1,3,339,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.69,2,16,339,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.69,2,21,339,7,2,1990,,
성정동,787,787,0,주공6단지,월세,39.69,2,21,339,7,6,1990,,
성정동,787,787,0,주공6단지,월세,39.3,2,21,335,6,6,1990,,
성정동,787,787,0,주공6단지,월세,39.3,2,21,335,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.69,2,9,567,13,3,1990,,
성정동,787,787,0,주공6단지,월세,39.69,3,15,339,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.69,3,17,339,7,4,1990,,
성정동,787,787,0,주공6단지,월세,39.3,3,21,335,6,6,1990,,
성정동,787,787,0,주공6단지,월세,39.69,4,20,339,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.69,4,5,662,15,2,1990,,
성정동,787,787,0,주공6단지,월세,39.69,5,11,339,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.3,5,3,335,6,1,1990,,
성정동,787,787,0,주공6단지,월세,39.69,5,30,339,7,5,1990,,
성정동,787,787,0,주공6단지,월세,39.3,6,15,335,7,6,1990,,
성정동,787,787,0,주공6단지,월세,39.3,6,23,335,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.3,7,19,335,6,6,1990,,
성정동,787,787,0,주공6단지,월세,39.69,7,8,339,7,2,1990,,
성정동,787,787,0,주공6단지,월세,39.69,8,17,339,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.3,8,19,335,7,3,1990,,
성정동,787,787,0,주공6단지,월세,39.69,8,3,339,7,4,1990,,
성정동,787,787,0,주공6단지,월세,39.3,10,18,335,7,2,1990,,
성정동,1562,1562,0,천안역우방아이유쉘,월세,84.9975,2,21,10000,80,18,2018,,
성정동,1562,1562,0,천안역우방아이유쉘,월세,84.9988,6,28,2000,100,6,2018,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,1,8,200,38,8,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,2,16,1000,25,4,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,2,19,300,38,8,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,3,1,1000,30,4,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,3,21,1000,30,9,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,3,29,300,40,7,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,5,30,300,37,8,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,6,20,300,40,6,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,7,17,300,39,12,2013,,
성정동,1347,1347,0,평화로운나날,월세,20.9753,7,18,1000,30,5,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,7,27,1000,25,4,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,7,31,100,42,6,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,8,16,300,35,4,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,8,28,300,40,9,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.4575,9,2,300,40,12,2013,,
성정동,1347,1347,0,평화로운나날,월세,19.2875,10,12,500,44,3,2013,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,1,10,3000,60,7,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,1,13,1000,56,8,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,1,15,1500,48,9,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,1,25,1000,70,7,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,36.99,1,9,500,60,15,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,3,11,1000,85,10,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,3,13,2000,70,8,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,3,14,1000,50,2,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,3,2,1000,60,6,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,4,1,1700,70,5,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,4,1,1700,70,5,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,4,19,500,82,14,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,36.99,5,8,500,65,12,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,5,9,1000,85,14,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,6,1,1700,57,13,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,6,10,1000,80,11,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,6,22,1700,42,9,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,6,28,2500,65,7,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,36.99,6,3,500,65,14,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,6,30,5000,43,15,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,6,8,1000,63,14,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,7,14,1000,59,8,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,7,25,1000,56,11,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,8,16,500,63,5,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,8,18,1000,73,2,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,8,22,1000,58,13,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,60,9,20,1000,82,11,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,9,22,1000,80,10,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,9,3,1000,65,6,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,53.12,9,7,2000,70,6,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,10,1,1000,53,5,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,10,11,1000,52,3,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,10,19,500,60,5,2018,,
성정동,1433,1433,0,프라지움10차아파트,월세,38.84,10,8,3000,44,12,2018,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,10,2000,50,12,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,55.316,1,12,500,90,3,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,17,1000,57,12,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,19,1700,53,12,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,21,2000,50,3,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,24,1700,44,7,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,4,3000,40,12,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,4,1700,53,7,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,5,500,65,15,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,1,9,2000,49,8,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,59.9933,2,10,1500,80,13,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,55.7602,2,10,1000,85,14,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,12,1700,52,11,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,14,1700,45,3,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,55.316,2,19,1700,67,12,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,19,1000,60,8,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,20,1500,55,7,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,20,1000,60,10,2019,,
성정동,1435,1435,0,프라지움11차아파트,월세,37.5191,2,22,1000,60,6,2019,,
