dong,address,par_add,sub_add,name,deal,area,month,day,acount,floor,year,property,station_area
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,4,22,16000,2,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,4,5,13500,1,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,5,17,14000,15,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,6,1,19000,14,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,6,13,18000,2,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,6,2,13000,5,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,6,23,14000,8,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,8,18,19500,13,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,8,18,15000,2,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,8,24,20000,5,2005,,
성거읍 신월리,2,2,26,천안삼환나우빌,전세,84.9132,8,31,20000,13,2005,,
성거읍 오목리,58,58,0,금정샛별,전세,36.54,2,9,3200,7,2000,,
성거읍 오목리,58,58,0,금정샛별,전세,36.54,9,29,3500,7,2000,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,1,12,2000,6,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,1,21,2500,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,2,10,2300,4,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,2,14,2200,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,2,23,2000,6,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,2,27,2500,5,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,3,2,2200,4,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,3,21,2000,4,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,3,28,2500,2,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,3,4,2500,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,3,9,2300,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,5,11,2600,5,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,6,7,2700,3,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,7,16,2600,2,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,7,20,2500,5,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,7,5,2500,4,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,7,7,2500,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,7,8,2500,2,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,8,8,2000,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,9,21,2100,6,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,10,17,2000,1,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,10,5,2500,2,1996,,
성거읍 요방리,160-22,160,22,육영원룸,전세,27.6,10,6,2800,5,1996,,
성거읍 저리,53,53,2,삼일원앙,전세,37.925,2,7,5250,6,1998,,
성거읍 저리,53,53,2,삼일원앙,전세,59.42,3,8,7300,1,1998,,
성거읍 저리,53,53,2,삼일원앙,전세,59.42,3,8,7300,1,1998,,
성거읍 저리,26,26,7,아느칸빌,전세,28.12,2,28,4000,7,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,4,26,6000,1,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,6,24,6000,5,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,9,27,6000,7,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,10,11,4500,5,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,10,13,6000,1,2004,,
성거읍 저리,26,26,7,아느칸빌,전세,39.06,10,18,4500,8,2004,,
성거읍 저리,252,252,0,저리보금자리,전세,39.84,2,3,3500,2,2000,,
성거읍 저리,252,252,0,저리보금자리,전세,33.48,4,19,1600,4,2000,,
성거읍 저리,252,252,0,저리보금자리,전세,39.84,6,25,3500,5,2000,,
성거읍 저리,252,252,0,저리보금자리,전세,33.48,7,11,2000,2,2000,,
성거읍 저리,1,1,3,청호포도마을,전세,59.58,1,9,7000,7,1997,,
성거읍 저리,1,1,3,청호포도마을,전세,75.24,4,22,5900,1,1997,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,1,10,29400,12,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,74.8041,1,12,33000,5,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,1,15,45000,17,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,1,15,42000,26,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,74.8041,1,18,35000,18,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,1,18,23000,9,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,1,19,36000,32,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,1,21,32000,11,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,1,22,37500,8,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.2914,1,23,22000,29,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,74.8041,1,26,26250,26,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,1,27,41000,12,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,1,5,33000,9,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,1,6,37700,31,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,1,8,40000,25,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,1,8,32000,14,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,99.8471,2,12,48500,3,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.2914,2,17,25200,16,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,2,18,39000,39,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,2,19,39000,33,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,2,20,31000,29,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,2,25,31500,26,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,2,26,21000,7,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,2,27,31000,8,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,2,28,29000,24,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,2,28,25000,22,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,2,8,27300,29,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,2,9,31000,11,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.2914,3,11,26250,2,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,3,12,37000,39,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.2914,3,12,25000,17,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,3,14,29400,3,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,3,16,33000,17,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,3,2,28000,4,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,14,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,14,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,3,26,40000,13,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,3,3,27300,22,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,3,3,27300,22,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,3,30,30500,22,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,3,5,24000,32,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,4,14,35000,21,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,4,15,38000,12,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,4,27,32000,15,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,4,29,35000,25,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,5,12,35000,31,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,5,13,38000,11,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,5,17,27000,4,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,5,28,28350,38,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,5,3,30500,39,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,5,6,30000,26,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,6,14,37500,23,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,6,18,36000,23,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,6,18,30000,4,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,6,25,34000,29,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,6,25,27300,15,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,6,8,32000,16,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,6,8,29000,5,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,7,22,40000,16,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,7,28,36000,16,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,7,3,37000,22,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,7,7,27000,10,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,7,9,29000,17,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,8,2,23670,18,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,8,24,11500,3,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,8,26,32000,7,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,74.8041,8,27,26250,7,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9076,9,16,29000,3,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,62.9457,9,23,26000,4,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.9077,9,24,32000,9,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,9,28,29400,15,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,9,3,35000,6,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,9,4,30450,32,2018,,
성성동,697,697,0,천안레이크타운2차푸르지오,전세,84.91,10,1,32000,2,2018,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,1,12,39000,10,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,1,13,38000,24,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,1,14,33000,34,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,1,14,33000,34,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,1,16,33000,27,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,1,21,38500,26,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,1,21,38500,26,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,2,28,40500,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,2,7,40000,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,3,19,24000,32,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,1,30000,7,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,10,29000,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,10,29000,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,10,29000,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,4,11,24000,3,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,11,21000,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,4,13,33000,22,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,15,30000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,15,30000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,15,30000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,15,30000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,15,30000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,4,18,37500,21,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,4,23,30000,14,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,4,24,25000,34,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,4,25,35000,22,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,4,25,26250,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,4,28,37000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,6,30000,5,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,6,21000,12,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,4,9,21000,35,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,1,25000,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,11,25000,22,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,14,25000,19,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,14,25000,19,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,16,23000,13,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,17,22050,21,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,17,21000,5,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,20,30000,20,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,20,28500,20,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,5,21,30000,8,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,22,18900,2,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,5,23,38000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,5,23,38000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,5,25,30000,13,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,5,27,25000,25,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,27,19900,7,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,27,19900,7,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,5,3,35000,21,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,5,3,35000,33,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,3,31000,27,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,5,3,25000,7,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,5,30,36000,2,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,5,30,27000,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,5,31,18500,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,5,6,36500,36,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,1,28350,11,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,11,30000,28,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,6,11,28350,23,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,6,11,24990,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,11,22000,4,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,11,20000,14,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,14,35000,9,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,14,35000,9,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,16,38000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,18,30500,5,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,6,18,24670,15,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,18,19950,22,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,18,19000,14,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,2,30000,29,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,2,20500,33,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,20,21000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,23,38000,13,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,30,36000,2,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,30,21000,13,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,6,4,27000,15,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,6,21000,26,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,6,18000,36,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,6,18000,36,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,9,30000,24,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,6,9,25200,29,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,6,9,23000,10,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,6,9,19950,32,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,7,1,23500,21,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,7,10,27000,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,7,11,22000,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,7,12,28350,20,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,7,13,27300,18,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,7,13,23000,34,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,7,13,23000,34,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,7,2,36000,29,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,7,2,28350,13,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,7,2,21000,6,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,7,7,24150,7,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,7,9,35000,14,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,7,9,28350,9,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,8,11,32000,26,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,8,2,35000,19,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,8,24,40000,12,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,8,30,26000,25,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,9,13,33000,31,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,73.6367,9,17,31000,37,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,9,20,33000,10,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,9,30,28000,16,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,9,6,37000,32,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,9,6,37000,32,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9838,9,7,34000,9,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,84.9811,10,16,32000,6,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9767,10,17,30500,25,2020,,
성성동,969,969,0,천안레이크타운3차푸르지오,전세,59.9903,10,22,26000,29,2020,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,1,14,35000,32,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,1,15,40000,30,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,1,19,27300,21,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,1,20,39000,21,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,2,12,27300,29,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9076,2,18,35000,8,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,74.5657,2,18,30000,24,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,3,12,37000,13,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,3,12,36000,15,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,3,19,35000,21,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,3,27,27000,26,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,3,9,10000,28,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,4,3,35000,11,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,4,4,35000,25,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,74.5657,4,6,27000,2,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,62.9457,5,21,29000,3,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,62.9457,5,21,29000,3,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,5,26,26250,8,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,6,10,33000,37,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,6,12,35000,20,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,6,18,29000,18,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9076,6,6,26250,3,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,6,7,33000,37,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9076,7,16,36000,34,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,74.8041,7,24,24150,3,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,74.5657,7,26,24000,15,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,8,20,34000,10,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,62.4755,8,31,27500,18,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,8,4,33000,9,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,9,28,37000,18,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,74.8041,9,3,30000,6,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.91,10,14,31000,23,2017,,
성성동,696,696,0,천안레이크타운푸르지오,전세,84.9077,10,4,26250,19,2017,,
성성동,827,827,0,천안시티자이,전세,84.9474,1,11,38000,11,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,1,11,38000,11,2018,,
성성동,827,827,0,천안시티자이,전세,74.5302,1,20,27300,30,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,1,25,32000,17,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,2,15,37000,12,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,3,12,22000,20,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,14,42000,35,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,15,36500,16,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,2,42000,17,2018,,
성성동,827,827,0,천안시티자이,전세,74.6803,3,22,26250,23,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,27,40000,12,2018,,
성성동,827,827,0,천안시티자이,전세,59.7738,3,3,30000,15,2018,,
성성동,827,827,0,천안시티자이,전세,59.7738,3,3,30000,15,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,5,37000,5,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,3,6,38500,9,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,4,24,41000,1,2018,,
성성동,827,827,0,천안시티자이,전세,74.5302,4,29,35000,7,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,4,29,33000,22,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,4,30,28350,17,2018,,
성성동,827,827,0,천안시티자이,전세,74.6803,4,4,33000,38,2018,,
성성동,827,827,0,천안시티자이,전세,74.6803,4,4,33000,38,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,5,21,21000,4,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,6,7,28500,16,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,7,10,34000,17,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,7,2,30000,3,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,7,22,26000,16,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,7,5,25000,13,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,8,11,28000,20,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,8,11,28000,20,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,8,25,29000,7,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,8,28,33000,12,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,8,3,23000,26,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,8,8,24000,32,2018,,
성성동,827,827,0,천안시티자이,전세,74.6803,9,17,30000,23,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,9,21,36000,16,2018,,
성성동,827,827,0,천안시티자이,전세,84.9474,9,23,25000,14,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,9,26,27000,19,2018,,
성성동,827,827,0,천안시티자이,전세,59.9934,9,28,29000,26,2018,,
