address,name,deal,area,month,day,acount,rent,floor,property
1317,프라지움5차,매매,49.98,6,17,12700,0,5,
1317,프라지움5차,매매,49.98,6,6,12900,0,11,
1317,프라지움5차,매매,49.98,7,2,13700,0,6,
1317,프라지움5차,매매,49.98,7,2,12800,0,11,
1317,프라지움5차,매매,49.98,8,13,13000,0,5,
1317,프라지움5차,매매,49.98,8,28,12200,0,4,
1317,프라지움5차,매매,49.87,8,29,12750,0,12,
1317,프라지움5차,매매,49.87,8,30,12818,0,6,
1317,프라지움5차,매매,49.98,8,30,12589,0,2,
1317,프라지움5차,매매,29.04,8,31,7091,0,3,
1317,프라지움5차,매매,49.87,9,18,12300,0,8,
1317,프라지움5차,매매,49.98,10,21,12500,0,10,
1270,프라지움6차,매매,33.573,1,14,9000,0,15,
1270,프라지움6차,매매,33.573,1,29,8050,0,4,
1270,프라지움6차,매매,27.9046,1,6,7000,0,6,
1270,프라지움6차,매매,33.573,3,22,8050,0,4,
1270,프라지움6차,매매,33.573,4,19,8050,0,4,
1270,프라지움6차,매매,33.573,4,28,8300,0,6,
1270,프라지움6차,매매,33.573,5,13,8500,0,8,
1270,프라지움6차,매매,27.9046,5,26,6100,0,8,
1270,프라지움6차,매매,27.9046,6,24,7200,0,15,
1270,프라지움6차,매매,33.573,6,8,8500,0,13,
1270,프라지움6차,매매,33.573,8,29,8600,0,13,
1270,프라지움6차,매매,33.573,9,1,8100,0,3,
1270,프라지움6차,매매,33.573,9,16,8300,0,7,
1270,프라지움6차,매매,33.573,9,17,8400,0,7,
1270,프라지움6차,매매,33.573,9,23,8400,0,12,
1270,프라지움6차,매매,33.573,9,29,8400,0,7,
1270,프라지움6차,매매,33.573,9,29,8400,0,6,
1270,프라지움6차,매매,33.573,10,10,8500,0,13,
1270,프라지움6차,매매,33.573,10,20,10500,0,3,
1270,프라지움6차,매매,22.5788,10,20,8500,0,15,
1270,프라지움6차,매매,33.573,10,25,8300,0,5,
1270,프라지움6차,매매,22.5788,10,26,8500,0,12,
1345,프라지움7차,매매,30.4979,1,17,10500,0,4,
1345,프라지움7차,매매,31.6037,2,17,8500,0,9,
1345,프라지움7차,매매,30.4979,2,3,10500,0,4,
1345,프라지움7차,매매,30.4979,2,6,8450,0,9,
1345,프라지움7차,매매,31.6037,2,7,8000,0,5,
1345,프라지움7차,매매,30.4979,3,4,8200,0,12,
1345,프라지움7차,매매,30.4979,3,4,8200,0,12,
1345,프라지움7차,매매,30.4979,4,18,10500,0,8,
1345,프라지움7차,매매,30.4979,4,5,10500,0,6,
1345,프라지움7차,매매,31.6037,5,12,7500,0,10,
1345,프라지움7차,매매,30.4979,5,23,10500,0,6,
1345,프라지움7차,매매,30.4979,5,23,10500,0,8,
1345,프라지움7차,매매,30.4979,5,23,10500,0,9,
1345,프라지움7차,매매,30.4979,5,27,8200,0,11,
1345,프라지움7차,매매,30.4979,5,4,8200,0,9,
1345,프라지움7차,매매,30.4979,7,30,8600,0,7,
1345,프라지움7차,매매,30.4979,8,23,7900,0,4,
1345,프라지움7차,매매,31.6037,8,26,8200,0,6,
1345,프라지움7차,매매,31.6037,9,1,7700,0,10,
1323,프라지움8차,매매,30.2141,2,11,10500,0,2,
1323,프라지움8차,매매,30.2141,4,18,10500,0,3,
1323,프라지움8차,매매,30.2141,4,23,7450,0,7,
1323,프라지움8차,매매,30.2141,4,25,10500,0,3,
1323,프라지움8차,매매,30.2141,4,29,8000,0,8,
1323,프라지움8차,매매,30.2141,4,5,10500,0,3,
1323,프라지움8차,매매,30.2141,5,10,8100,0,3,
1323,프라지움8차,매매,30.2141,5,23,10500,0,3,
1323,프라지움8차,매매,30.2141,5,25,7800,0,6,
1323,프라지움8차,매매,30.2141,5,3,10500,0,3,
1323,프라지움8차,매매,30.2141,5,4,8200,0,8,
1323,프라지움8차,매매,30.2141,8,25,10500,0,2,
1323,프라지움8차,매매,30.2141,8,8,8000,0,3,
1323,프라지움8차,매매,31.8446,10,8,8200,0,3,
1335,하이스타운3차,매매,22.38,1,20,4400,0,9,
1335,하이스타운3차,매매,22.38,3,25,4070,0,7,
1335,하이스타운3차,매매,41.42,8,9,13500,0,10,
1523,학산리젠다빌-2차-A동,매매,23.58,1,12,4000,0,14,
1523,학산리젠다빌-2차-A동,매매,23.58,1,18,3600,0,6,
1523,학산리젠다빌-2차-A동,매매,23.58,1,18,3500,0,10,
1523,학산리젠다빌-2차-A동,매매,23.58,1,18,3500,0,10,
1523,학산리젠다빌-2차-A동,매매,23.58,2,6,3600,0,7,
1523,학산리젠다빌-2차-A동,매매,23.58,4,14,4000,0,10,
1523,학산리젠다빌-2차-A동,매매,23.58,4,28,3650,0,12,
1523,학산리젠다빌-2차-A동,매매,23.58,4,28,3650,0,12,
1523,학산리젠다빌-2차-A동,매매,23.58,5,12,3200,0,8,
1523,학산리젠다빌-2차-A동,매매,23.58,5,20,4000,0,3,
1523,학산리젠다빌-2차-A동,매매,23.58,5,28,4250,0,10,
1523,학산리젠다빌-2차-A동,매매,20.34,5,3,3650,0,4,
1523,학산리젠다빌-2차-A동,매매,23.58,6,16,3200,0,14,
1523,학산리젠다빌-2차-A동,매매,23.58,6,27,4000,0,5,
1523,학산리젠다빌-2차-A동,매매,20.34,7,1,4000,0,14,
1523,학산리젠다빌-2차-A동,매매,23.58,7,26,4500,0,7,
1523,학산리젠다빌-2차-A동,매매,23.56,7,26,3725,0,14,
1523,학산리젠다빌-2차-A동,매매,23.58,7,4,3200,0,14,
1523,학산리젠다빌-2차-A동,매매,23.58,7,8,4250,0,12,
1523,학산리젠다빌-2차-A동,매매,23.58,8,9,3820,0,7,
1523,학산리젠다빌-2차-A동,매매,23.58,9,1,3700,0,8,
1522,학산리젠다빌-2차-B동,매매,23.07,1,18,3500,0,15,
1522,학산리젠다빌-2차-B동,매매,21.81,3,28,5300,0,12,
1522,학산리젠다빌-2차-B동,매매,21.81,5,20,4000,0,7,
1522,학산리젠다빌-2차-B동,매매,23.07,8,1,3000,0,14,
1522,학산리젠다빌-2차-B동,매매,21.81,8,4,4000,0,5,
1438,학산리젠다빌3차,매매,25.49,2,28,5800,0,4,
1438,학산리젠다빌3차,매매,47.01,3,10,12000,0,11,
1438,학산리젠다빌3차,매매,25.49,4,26,5600,0,3,
1438,학산리젠다빌3차,매매,47.01,4,6,12200,0,10,
1438,학산리젠다빌3차,매매,47.01,7,24,10700,0,3,
1438,학산리젠다빌3차,매매,47.01,8,12,12600,0,12,
1438,학산리젠다빌3차,매매,25.49,9,23,8130,0,8,
1438,학산리젠다빌3차,매매,47.01,9,26,16370,0,3,
1438,학산리젠다빌3차,매매,47.01,9,26,16370,0,4,
1438,학산리젠다빌3차,매매,25.49,9,26,8130,0,8,
1438,학산리젠다빌3차,매매,25.49,9,26,8130,0,9,
122-2,한도,매매,81.16,4,23,12900,0,10,
122-2,한도,매매,81.16,4,26,12600,0,10,
122-2,한도,매매,81.16,4,9,12500,0,9,
122-2,한도,매매,81.16,6,14,12600,0,14,
122-2,한도,매매,81.16,6,22,13500,0,5,
122-2,한도,매매,81.16,7,18,14000,0,15,
1474,해피드림2차,매매,43.11,1,3,13500,0,8,
1474,해피드림2차,매매,43.11,1,3,13500,0,8,
1474,해피드림2차,매매,42.36,1,4,11900,0,5,
1474,해피드림2차,매매,42.36,3,17,13500,0,9,
1474,해피드림2차,매매,39.15,7,24,13000,0,6,
413-13,현대1,매매,84.94,7,9,18900,0,4,
413-13,현대2,매매,84.94,2,21,16510,0,9,
413-13,현대2,매매,84.94,3,14,18600,0,5,
413-13,현대2,매매,84.94,4,29,18400,0,9,
413-13,현대2,매매,71.03,4,6,17700,0,1,
413-13,현대2,매매,84.94,7,30,18500,0,8,
659-1,화승,매매,47.02,2,26,6850,0,1,
659-1,화승,매매,54.21,4,27,8300,0,3,
659-1,화승,매매,47.02,5,11,8500,0,1,
659-1,화승,매매,47.02,5,3,7500,0,3,
659-1,화승,매매,47.02,6,19,7500,0,4,
659-1,화승,매매,54.21,6,3,8000,0,3,
659-1,화승,매매,47.02,6,3,8000,0,2,
659-1,화승,매매,65.37,7,31,9000,0,4,
659-1,화승,매매,47.02,10,22,7700,0,5,
141-3,활림1차,매매,84.15,2,14,15800,0,12,
141-3,활림1차,매매,59.98,5,16,9400,0,6,
141-3,활림1차,매매,59.98,5,21,10000,0,1,
141-3,활림1차,매매,84.15,10,11,16000,0,4,
370-21,개나리,매매,34.2,1,6,1600,0,4,
370-21,개나리,매매,34.2,2,5,2000,0,4,
324-1,건주참조은,매매,74.0597,3,12,22200,0,6,
324-1,건주참조은,매매,63.06,6,7,18500,0,7,
314-1,미성,매매,64.16,4,26,8200,0,3,
314-1,미성,매매,64.16,5,11,8000,0,5,
244-13,부영,매매,84.9643,1,18,18500,0,8,
244-13,부영,매매,84.9643,1,22,17200,0,14,
244-13,부영,매매,84.9643,1,26,18300,0,14,
244-13,부영,매매,84.9643,2,28,17850,0,2,
244-13,부영,매매,84.9643,4,15,18700,0,2,
244-13,부영,매매,84.9643,4,23,20000,0,8,
244-13,부영,매매,84.9643,5,16,18700,0,4,
244-13,부영,매매,84.9643,5,16,18700,0,4,
244-13,부영,매매,84.9643,5,23,16200,0,1,
244-13,부영,매매,59.987,5,7,13800,0,5,
244-13,부영,매매,59.987,5,7,13400,0,2,
244-13,부영,매매,59.987,6,10,13700,0,4,
244-13,부영,매매,59.987,6,3,13300,0,2,
244-13,부영,매매,84.9643,7,19,19000,0,3,
244-13,부영,매매,84.9643,8,13,18600,0,1,
244-13,부영,매매,59.987,8,13,14000,0,4,
244-13,부영,매매,84.9643,9,26,20200,0,10,
244-5,부영사랑으로,매매,84.8872,2,24,19500,0,2,
244-5,부영사랑으로,매매,84.8872,4,18,20800,0,10,
244-5,부영사랑으로,매매,84.8872,5,23,20900,0,10,
244-5,부영사랑으로,매매,84.8872,6,7,22000,0,8,
244-5,부영사랑으로,매매,84.8872,7,22,21000,0,8,
244-5,부영사랑으로,매매,84.8872,8,23,22000,0,12,
319-1,성환골드,매매,59.595,1,10,10500,0,3,
319-1,성환골드,매매,59.595,1,12,8400,0,3,
319-1,성환골드,매매,65.52,2,24,9900,0,3,
319-1,성환골드,매매,59.595,3,5,8000,0,5,
319-1,성환골드,매매,65.46,4,29,9900,0,2,
319-1,성환골드,매매,59.595,4,6,8000,0,5,
319-1,성환골드,매매,40.755,5,2,6400,0,4,
319-1,성환골드,매매,40.755,5,2,6400,0,4,
319-1,성환골드,매매,40.755,7,11,6600,0,1,
319-1,성환골드,매매,48.51,8,23,7500,0,1,
319-1,성환골드,매매,65.52,10,30,9450,0,5,
183,성환부영,매매,49.92,1,19,7250,0,1,
183,성환부영,매매,49.92,1,22,8500,0,2,
183,성환부영,매매,59.76,1,23,11600,0,4,
183,성환부영,매매,59.76,1,24,12600,0,9,
183,성환부영,매매,49.92,1,28,7000,0,7,
183,성환부영,매매,49.92,1,6,8300,0,9,
183,성환부영,매매,49.92,2,16,8400,0,7,
183,성환부영,매매,59.76,2,20,11750,0,5,
183,성환부영,매매,49.92,2,22,8500,0,4,
183,성환부영,매매,49.92,2,3,9100,0,8,
183,성환부영,매매,49.92,2,9,8350,0,8,
183,성환부영,매매,49.92,2,9,8000,0,3,
183,성환부영,매매,59.76,3,15,10000,0,12,
183,성환부영,매매,59.76,3,17,12300,0,10,
183,성환부영,매매,49.92,3,19,8000,0,6,
183,성환부영,매매,49.92,3,22,8500,0,8,
183,성환부영,매매,49.92,3,3,8350,0,9,
183,성환부영,매매,59.76,3,7,11300,0,5,
183,성환부영,매매,49.92,3,9,8200,0,3,
183,성환부영,매매,49.92,4,2,8000,0,7,
183,성환부영,매매,49.92,4,24,8200,0,12,
183,성환부영,매매,49.92,4,26,9000,0,2,
183,성환부영,매매,59.76,5,17,10500,0,6,
183,성환부영,매매,49.92,5,21,8800,0,3,
183,성환부영,매매,49.92,5,21,8600,0,6,
183,성환부영,매매,49.92,5,23,9150,0,11,
183,성환부영,매매,49.92,5,26,9050,0,6,
183,성환부영,매매,49.92,5,3,9200,0,2,
183,성환부영,매매,49.92,5,30,9200,0,11,
183,성환부영,매매,49.92,5,5,9100,0,8,
183,성환부영,매매,49.92,5,6,9000,0,10,
183,성환부영,매매,59.76,5,7,12300,0,8,
183,성환부영,매매,49.92,5,8,9100,0,5,
183,성환부영,매매,49.92,6,1,9000,0,8,
183,성환부영,매매,49.92,6,1,8800,0,3,
183,성환부영,매매,49.92,6,11,9500,0,4,
183,성환부영,매매,49.92,6,3,9500,0,11,
183,성환부영,매매,49.92,6,3,9000,0,7,
183,성환부영,매매,49.92,6,30,9500,0,10,
183,성환부영,매매,49.92,6,8,10000,0,4,
183,성환부영,매매,49.92,6,8,8900,0,2,
183,성환부영,매매,49.92,7,1,9500,0,10,
183,성환부영,매매,49.92,7,10,9200,0,3,
183,성환부영,매매,49.92,7,15,9000,0,1,
183,성환부영,매매,49.92,7,21,9500,0,11,
183,성환부영,매매,49.92,7,21,8850,0,5,
183,성환부영,매매,49.92,7,23,8900,0,5,
183,성환부영,매매,59.76,7,29,11900,0,10,
183,성환부영,매매,49.92,7,6,9700,0,11,
183,성환부영,매매,49.92,8,11,9800,0,5,
183,성환부영,매매,49.92,8,13,9000,0,12,
183,성환부영,매매,59.76,8,17,12300,0,11,
183,성환부영,매매,49.92,8,20,8850,0,4,
183,성환부영,매매,49.92,8,31,8300,0,11,
183,성환부영,매매,49.92,8,6,9800,0,11,
183,성환부영,매매,49.92,9,18,9000,0,4,
183,성환부영,매매,59.76,9,20,10500,0,7,
183,성환부영,매매,49.92,9,28,9100,0,2,
183,성환부영,매매,49.92,9,29,9500,0,4,
183,성환부영,매매,49.92,9,3,9600,0,10,
183,성환부영,매매,49.92,10,1,9450,0,12,
183,성환부영,매매,59.76,10,18,12000,0,5,
312,성환삼풍,매매,59.355,1,20,9600,0,12,
312,성환삼풍,매매,59.355,2,17,9500,0,8,
312,성환삼풍,매매,84.555,3,12,14400,0,1,
312,성환삼풍,매매,59.355,4,15,9500,0,15,
312,성환삼풍,매매,71.235,4,25,11000,0,9,
312,성환삼풍,매매,84.555,5,19,17300,0,4,
312,성환삼풍,매매,59.355,6,14,9800,0,8,
312,성환삼풍,매매,83.115,7,9,17300,0,4,
312,성환삼풍,매매,59.355,10,16,10100,0,9,
311-9,중앙,매매,84.6,2,19,13200,0,5,
311-9,중앙,매매,54.48,2,25,8200,0,7,
311-9,중앙,매매,54.48,2,26,8200,0,7,
311-9,중앙,매매,73.29,2,7,11000,0,14,
182-10,천안성환e-편한세상,매매,84.8965,1,15,27800,0,6,
182-10,천안성환e-편한세상,매매,84.9544,1,19,27000,0,8,
182-10,천안성환e-편한세상,매매,84.8965,1,20,27500,0,19,
182-10,천안성환e-편한세상,매매,84.8965,1,26,27600,0,8,
182-10,천안성환e-편한세상,매매,84.9544,2,10,28000,0,15,
182-10,천안성환e-편한세상,매매,100.3111,2,14,30800,0,4,
182-10,천안성환e-편한세상,매매,84.8965,2,17,23000,0,1,
182-10,천안성환e-편한세상,매매,84.8965,2,8,28200,0,10,
182-10,천안성환e-편한세상,매매,84.9544,3,4,28300,0,9,
182-10,천안성환e-편한세상,매매,84.9544,4,12,28300,0,9,
182-10,천안성환e-편한세상,매매,84.8965,4,13,27300,0,6,
182-10,천안성환e-편한세상,매매,84.9544,4,18,28000,0,15,
182-10,천안성환e-편한세상,매매,84.8965,4,9,28400,0,15,
182-10,천안성환e-편한세상,매매,84.8965,5,2,28000,0,12,
182-10,천안성환e-편한세상,매매,100.3111,5,7,29800,0,2,
182-10,천안성환e-편한세상,매매,100.3111,6,29,34000,0,16,
182-10,천안성환e-편한세상,매매,84.8965,6,3,27700,0,9,
182-10,천안성환e-편한세상,매매,84.9544,8,6,27500,0,7,
182-10,천안성환e-편한세상,매매,84.9544,9,26,25000,0,6,
182-10,천안성환e-편한세상,매매,84.9544,9,28,22000,0,7,
425-11,혜성,매매,71.59,2,19,8300,0,1,
425-11,혜성,매매,71.59,7,21,7800,0,5,
147-1,미산라이프아파트,매매,69.3957,1,15,15400,0,3,
147-1,미산라이프아파트,매매,69.3957,2,12,14500,0,2,
147-1,미산라이프아파트,매매,69.3957,2,18,14300,0,1,
147-1,미산라이프아파트,매매,69.3957,4,2,15500,0,11,
147-1,미산라이프아파트,매매,69.3957,5,31,16300,0,6,
147-1,미산라이프아파트,매매,69.3957,5,9,14750,0,1,
147-1,미산라이프아파트,매매,69.3957,5,9,14750,0,1,
147-1,미산라이프아파트,매매,69.3957,6,7,15000,0,4,
147-1,미산라이프아파트,매매,69.3957,8,6,15900,0,7,
111-13,성환부자마을,매매,84.4319,9,15,14500,0,2,
111-13,성환부자마을,매매,84.4319,10,3,17000,0,6,
95,아포리예미원,매매,84.3882,1,24,17500,0,6,
95,아포리예미원,매매,84.3882,4,22,17000,0,15,
95,아포리예미원,매매,84.3882,4,9,17200,0,6,
95,아포리예미원,매매,84.3882,6,14,16500,0,10,
95,아포리예미원,매매,84.3882,8,22,17900,0,5,
103-7,지성보금자리,매매,84.96,1,17,13500,0,8,
103-7,지성보금자리,매매,84.96,2,23,12800,0,6,
150,현대한솔,매매,84.96,2,10,16500,0,3,
150,현대한솔,매매,84.96,2,16,16400,0,19,
150,현대한솔,매매,59.4,2,19,11800,0,16,
150,현대한솔,매매,59.4,3,26,11000,0,15,
150,현대한솔,매매,59.4,3,9,12000,0,9,
150,현대한솔,매매,59.4,4,16,10000,0,3,
150,현대한솔,매매,59.4,4,29,10300,0,2,
150,현대한솔,매매,59.4,5,21,9700,0,1,
150,현대한솔,매매,59.4,5,6,11300,0,16,
150,현대한솔,매매,42.84,6,12,8400,0,4,
150,현대한솔,매매,84.96,6,14,18000,0,16,
150,현대한솔,매매,59.4,6,15,10200,0,15,
150,현대한솔,매매,59.4,7,23,12400,0,12,
150,현대한솔,매매,59.4,8,5,11300,0,17,
150,현대한솔,매매,59.4,9,17,12000,0,16,
449-106,만경근생(449-106),매매,77.887,5,21,13000,0,5,
449-106,만경근생(449-106),매매,100.697,6,15,16500,0,8,
356-19,조양,매매,59.4,1,21,12500,0,4,
356-19,조양,매매,69.21,4,25,10000,0,5,
356-19,조양,매매,59.4,10,27,14000,0,1,
55,영흥,매매,72,2,26,9000,0,8,
55,영흥,매매,72,2,26,9000,0,8,
55,영흥,매매,58.5,3,2,6500,0,5,
55,영흥,매매,72,4,15,8500,0,7,
55,영흥,매매,58.5,4,4,7700,0,4,
55,영흥,매매,72,5,31,8900,0,8,
55,영흥,매매,58.5,9,23,8000,0,3,
55,영흥,매매,58.5,9,23,8000,0,3,
214-9,근로자복지,매매,36.61,2,15,2000,0,2,
214-9,근로자복지,매매,36.61,2,25,1250,0,2,
214-9,근로자복지,매매,36.61,2,5,2200,0,4,
214-9,근로자복지,매매,36.61,3,27,2100,0,5,
214-9,근로자복지,매매,36.61,5,11,2500,0,1,
214-9,근로자복지,매매,36.61,5,21,2400,0,3,
214-9,근로자복지,매매,36.61,6,19,2050,0,5,
214-9,근로자복지,매매,36.61,6,21,1700,0,1,
214-9,근로자복지,매매,36.61,6,30,2400,0,1,
214-9,근로자복지,매매,36.61,8,12,2000,0,1,
214-9,근로자복지,매매,36.61,9,16,2800,0,3,
214-9,근로자복지,매매,52.49,9,7,3500,0,1,
214-9,근로자복지,매매,52.49,10,17,3700,0,5,
466-5,한미래,매매,49.8,1,3,7200,0,1,
466-5,한미래,매매,59.4,3,25,8000,0,10,
466-5,한미래,매매,49.8,3,27,7350,0,6,
466-5,한미래,매매,49.8,3,5,7100,0,11,
466-5,한미래,매매,59.4,4,1,8800,0,6,
466-5,한미래,매매,59.4,4,18,8600,0,5,
466-5,한미래,매매,49.8,4,8,7600,0,4,
466-5,한미래,매매,59.4,5,25,9000,0,1,
466-5,한미래,매매,49.8,5,28,7500,0,2,
466-5,한미래,매매,59.4,5,9,8000,0,7,
466-5,한미래,매매,49.8,6,20,8500,0,10,
466-5,한미래,매매,49.8,6,5,9900,0,11,
466-5,한미래,매매,59.4,7,2,8700,0,10,
466-5,한미래,매매,49.8,7,2,7800,0,6,
466-5,한미래,매매,49.8,7,25,8500,0,5,
466-5,한미래,매매,49.8,8,18,8400,0,1,
466-5,한미래,매매,59.4,8,25,8650,0,8,
466-5,한미래,매매,49.8,8,8,8000,0,2,
466-5,한미래,매매,49.8,10,12,8700,0,5,
466-5,한미래,매매,49.8,10,5,8300,0,2,
507-4,대영한아름,매매,43.2,5,18,4500,0,4,
507-4,대영한아름,매매,43.2,5,5,4500,0,6,
507-4,대영한아름,매매,59.32,6,18,5300,0,3,
507-4,대영한아름,매매,59.32,7,8,5600,0,1,
507-4,대영한아름,매매,59.32,9,14,6500,0,8,
507-4,대영한아름,매매,43.2,10,24,6000,0,2,
773,두진그린힐,매매,38.6,1,10,4000,0,3,
773,두진그린힐,매매,59.735,1,27,8300,0,11,
773,두진그린힐,매매,38.6,1,6,4500,0,5,
773,두진그린힐,매매,38.6,2,11,4300,0,10,
773,두진그린힐,매매,59.735,2,15,8600,0,3,
773,두진그린힐,매매,38.6,2,21,4400,0,11,
773,두진그린힐,매매,38.6,2,23,4250,0,6,
773,두진그린힐,매매,38.6,2,23,4200,0,4,
773,두진그린힐,매매,59.735,2,26,8400,0,6,
773,두진그린힐,매매,59.735,2,26,7400,0,1,
773,두진그린힐,매매,59.98,3,10,7500,0,12,
773,두진그린힐,매매,59.98,3,11,8350,0,8,
773,두진그린힐,매매,38.6,3,14,4250,0,6,
773,두진그린힐,매매,59.735,3,15,8000,0,2,
773,두진그린힐,매매,38.6,3,15,4500,0,6,
773,두진그린힐,매매,59.735,3,2,9200,0,7,
773,두진그린힐,매매,59.98,3,23,7800,0,10,
773,두진그린힐,매매,59.735,3,29,8500,0,1,
773,두진그린힐,매매,59.735,3,31,8300,0,12,
773,두진그린힐,매매,38.6,4,16,4800,0,7,
773,두진그린힐,매매,59.735,4,18,8750,0,1,
773,두진그린힐,매매,59.735,4,19,7900,0,1,
773,두진그린힐,매매,38.6,4,20,4500,0,1,
773,두진그린힐,매매,38.6,4,22,4500,0,8,
773,두진그린힐,매매,59.98,4,25,8700,0,3,
773,두진그린힐,매매,59.98,4,27,8300,0,4,
773,두진그린힐,매매,59.98,4,28,8700,0,5,
773,두진그린힐,매매,38.6,4,4,5000,0,8,
773,두진그린힐,매매,59.98,4,9,7800,0,1,
773,두진그린힐,매매,59.98,5,13,8700,0,10,
773,두진그린힐,매매,38.6,5,14,4800,0,6,
773,두진그린힐,매매,59.98,5,20,9200,0,4,
773,두진그린힐,매매,59.98,5,20,8200,0,11,
773,두진그린힐,매매,59.98,5,21,8900,0,3,
773,두진그린힐,매매,38.6,5,21,4200,0,2,
773,두진그린힐,매매,59.735,5,23,8300,0,2,
773,두진그린힐,매매,59.98,5,23,8200,0,9,
773,두진그린힐,매매,59.735,5,26,7400,0,12,
773,두진그린힐,매매,59.98,5,30,9000,0,11,
773,두진그린힐,매매,38.6,5,31,4300,0,12,
773,두진그린힐,매매,59.98,5,7,8200,0,8,
773,두진그린힐,매매,59.735,6,1,8300,0,6,
773,두진그린힐,매매,59.735,6,10,8900,0,6,
773,두진그린힐,매매,59.98,6,11,8200,0,11,
773,두진그린힐,매매,59.98,6,13,8600,0,7,
773,두진그린힐,매매,38.6,6,16,4200,0,1,
773,두진그린힐,매매,59.98,6,18,8900,0,4,
773,두진그린힐,매매,38.6,6,2,4200,0,5,
773,두진그린힐,매매,59.98,6,22,9200,0,11,
773,두진그린힐,매매,38.6,6,3,4400,0,3,
773,두진그린힐,매매,38.6,6,4,4300,0,12,
773,두진그린힐,매매,59.98,6,6,8500,0,11,
773,두진그린힐,매매,38.6,6,6,5000,0,4,
773,두진그린힐,매매,59.735,7,15,8500,0,12,
773,두진그린힐,매매,38.6,7,17,4700,0,7,
773,두진그린힐,매매,38.6,7,18,4750,0,11,
773,두진그린힐,매매,38.6,7,5,4200,0,4,
773,두진그린힐,매매,59.735,8,1,8300,0,2,
773,두진그린힐,매매,38.6,8,13,4750,0,12,
773,두진그린힐,매매,38.6,8,16,6000,0,9,
773,두진그린힐,매매,38.6,8,16,4100,0,1,
773,두진그린힐,매매,59.98,8,20,8100,0,2,
773,두진그린힐,매매,38.6,8,22,4300,0,2,
773,두진그린힐,매매,59.735,8,23,9100,0,4,
773,두진그린힐,매매,59.98,8,26,8150,0,3,
773,두진그린힐,매매,59.735,8,27,8900,0,8,
773,두진그린힐,매매,38.6,8,27,4000,0,2,
773,두진그린힐,매매,38.6,8,29,4500,0,10,
773,두진그린힐,매매,59.735,8,30,8000,0,10,
773,두진그린힐,매매,38.6,8,31,4000,0,2,
773,두진그린힐,매매,59.735,8,5,8900,0,8,
773,두진그린힐,매매,59.735,9,15,8100,0,1,
773,두진그린힐,매매,38.6,9,15,4800,0,9,
773,두진그린힐,매매,38.6,9,17,4250,0,4,
773,두진그린힐,매매,38.6,9,17,4250,0,2,
773,두진그린힐,매매,59.98,9,26,8200,0,9,
773,두진그린힐,매매,59.735,9,28,7900,0,1,
773,두진그린힐,매매,59.98,10,10,8000,0,12,
773,두진그린힐,매매,38.6,10,10,4000,0,2,
773,두진그린힐,매매,59.98,10,24,8800,0,3,
773,두진그린힐,매매,38.6,10,29,4250,0,2,
773,두진그린힐,매매,59.735,10,5,8900,0,2,
773,두진그린힐,매매,59.735,10,8,8800,0,4,
447-2,이화,매매,52.488,1,23,5300,0,4,
447-2,이화,매매,52.488,1,23,5300,0,4,
447-2,이화,매매,58.728,2,12,6900,0,2,
447-2,이화,매매,52.488,2,25,5300,0,4,
447-2,이화,매매,58.728,4,20,6600,0,6,
447-2,이화,매매,58.728,5,12,6650,0,5,
447-2,이화,매매,52.488,5,13,6600,0,2,
447-2,이화,매매,58.728,5,16,6800,0,5,
447-2,이화,매매,52.488,5,6,7150,0,10,
447-2,이화,매매,58.728,6,6,7050,0,8,
447-2,이화,매매,58.728,9,20,7100,0,6,
447-2,이화,매매,52.488,9,23,6300,0,7,
447-2,이화,매매,52.488,10,18,7500,0,5,
447-2,이화,매매,52.488,10,29,7500,0,5,
447-2,이화,매매,58.728,10,4,7300,0,11,
705,e편한세상천안부성,매매,72.415,1,12,32300,0,8,
705,e편한세상천안부성,매매,72.415,1,12,31800,0,10,
705,e편한세상천안부성,매매,72.8643,1,13,31500,0,8,
705,e편한세상천안부성,매매,72.8643,1,18,30000,0,4,
705,e편한세상천안부성,매매,72.8643,2,11,29000,0,1,
705,e편한세상천안부성,매매,59.638,2,11,26000,0,5,
705,e편한세상천안부성,매매,72.8643,3,22,33800,0,11,
705,e편한세상천안부성,매매,72.8643,5,17,32500,0,9,
705,e편한세상천안부성,매매,59.99,5,21,23900,0,1,
705,e편한세상천안부성,매매,59.638,6,26,26900,0,9,
705,e편한세상천안부성,매매,72.415,8,14,26000,0,1,
705,e편한세상천안부성,매매,59.852,9,26,26000,0,5,
284-1,신당코아루,매매,84.9669,2,11,19000,0,5,
284-1,신당코아루,매매,84.9669,3,5,16000,0,8,
284-1,신당코아루,매매,84.9669,4,29,15900,0,4,
284-1,신당코아루,매매,84.9669,7,31,19000,0,8,
284-1,신당코아루,매매,84.9669,10,13,17000,0,6,
377-10,조승,매매,59.88,2,11,7700,0,14,
377-10,조승,매매,59.88,3,21,7300,0,11,
377-10,조승,매매,84.99,4,12,10000,0,9,
377-10,조승,매매,59.88,4,18,8000,0,5,
377-10,조승,매매,59.98,4,2,5900,0,2,
377-10,조승,매매,59.98,4,20,7100,0,2,
377-10,조승,매매,59.88,5,27,7750,0,4,
377-10,조승,매매,84.99,6,6,9500,0,4,
377-10,조승,매매,59.88,8,26,5800,0,2,
377-10,조승,매매,59.88,9,21,8000,0,8,
377-10,조승,매매,59.98,9,8,8700,0,9,
