address,name,deal,area,month,day,acount,floor,property,
915,그린빌1차,전세,84.99,3,26,20000,12,중개거래,
915,그린빌1차,전세,84.8,3,5,21500,7,중개거래,
915,그린빌1차,전세,75.99,3,8,23500,13,중개거래,
915,그린빌1차,전세,84.99,4,16,28000,12,직거래,
915,그린빌1차,전세,84.8,5,20,18900,2,중개거래,
915,그린빌1차,전세,84.8,5,22,22500,11,중개거래,
915,그린빌1차,전세,84.8,6,22,18900,9,중개거래,
915,그린빌1차,전세,84.99,6,30,16000,1,중개거래,
915,그린빌1차,전세,75.99,7,26,19950,6,중개거래,
915,그린빌1차,전세,84.99,8,20,20000,4,중개거래,
915,그린빌1차,전세,84.99,8,20,20000,4,중개거래,
915,그린빌1차,전세,84.99,8,20,20000,4,중개거래,
915,그린빌1차,전세,84.99,8,20,20000,4,중개거래,
915,그린빌1차,전세,75.99,8,30,24000,13,중개거래,
915,그린빌1차,전세,84.8,10,22,23000,2,,
915,그린빌1차,전세,75.99,10,22,20000,10,,
890,그린빌2,전세,84.25,1,19,25500,6,직거래,
890,그린빌2,전세,84.65,1,28,20000,7,직거래,
890,그린빌2,전세,84.65,1,3,28500,12,직거래,
890,그린빌2,전세,84.65,1,8,30000,11,중개거래,
890,그린빌2,전세,84.65,2,10,21000,6,중개거래,
890,그린빌2,전세,84.65,2,11,28300,1,직거래,
890,그린빌2,전세,74.37,2,7,26500,4,중개거래,
890,그린빌2,전세,74.37,2,7,26500,4,중개거래,
890,그린빌2,전세,84.65,3,12,23000,12,중개거래,
890,그린빌2,전세,84.65,3,19,27000,7,중개거래,
890,그린빌2,전세,74.37,3,9,22500,9,중개거래,
890,그린빌2,전세,84.65,4,18,28000,12,직거래,
890,그린빌2,전세,74.37,4,29,24000,8,중개거래,
890,그린빌2,전세,74.37,4,29,24000,8,중개거래,
890,그린빌2,전세,84.65,4,9,21000,7,중개거래,
890,그린빌2,전세,84.65,5,28,27000,2,중개거래,
890,그린빌2,전세,74.37,5,31,25000,4,중개거래,
890,그린빌2,전세,84.65,5,4,25000,5,중개거래,
890,그린빌2,전세,74.37,6,25,23000,12,중개거래,
890,그린빌2,전세,84.25,6,30,25500,15,중개거래,
890,그린빌2,전세,84.65,7,18,21000,6,중개거래,
890,그린빌2,전세,84.65,7,25,26500,9,중개거래,
890,그린빌2,전세,84.65,7,4,25200,4,중개거래,
890,그린빌2,전세,84.65,9,3,26000,7,중개거래,
890,그린빌2,전세,74.37,9,30,20000,1,중개거래,
890,그린빌2,전세,84.65,10,18,23100,6,,
1178,백석2차아이파크,전세,84.4291,1,11,37000,15,중개거래,
1178,백석2차아이파크,전세,84.9868,1,15,31500,15,직거래,
1178,백석2차아이파크,전세,84.9868,1,18,41000,12,직거래,
1178,백석2차아이파크,전세,84.9868,1,18,37000,24,직거래,
1178,백석2차아이파크,전세,84.4291,1,22,28875,14,직거래,
1178,백석2차아이파크,전세,84.9868,1,26,45000,19,직거래,
1178,백석2차아이파크,전세,84.9868,1,27,33500,8,직거래,
1178,백석2차아이파크,전세,84.9868,1,28,38000,14,직거래,
1178,백석2차아이파크,전세,84.8421,1,3,29400,27,직거래,
1178,백석2차아이파크,전세,84.9868,1,5,32500,15,직거래,
1178,백석2차아이파크,전세,106.7213,1,6,40000,11,중개거래,
1178,백석2차아이파크,전세,84.9868,1,8,42000,10,중개거래,
1178,백석2차아이파크,전세,84.9868,2,14,40000,19,중개거래,
1178,백석2차아이파크,전세,84.9868,2,16,39000,16,중개거래,
1178,백석2차아이파크,전세,84.9868,2,19,36000,18,중개거래,
1178,백석2차아이파크,전세,84.9868,2,19,35000,27,중개거래,
1178,백석2차아이파크,전세,84.9868,2,25,40000,25,중개거래,
1178,백석2차아이파크,전세,84.9868,2,3,32550,8,중개거래,
1178,백석2차아이파크,전세,84.9868,3,30,37000,7,중개거래,
1178,백석2차아이파크,전세,84.9868,3,5,42000,23,중개거래,
1178,백석2차아이파크,전세,84.9868,3,5,30450,18,중개거래,
1178,백석2차아이파크,전세,106.7213,3,8,45000,5,중개거래,
1178,백석2차아이파크,전세,84.4291,3,9,33000,13,중개거래,
1178,백석2차아이파크,전세,84.9868,4,11,36000,5,중개거래,
1178,백석2차아이파크,전세,106.7213,4,16,47000,6,직거래,
1178,백석2차아이파크,전세,84.9868,4,22,31500,15,직거래,
1178,백석2차아이파크,전세,84.9868,4,28,35000,14,직거래,
1178,백석2차아이파크,전세,84.9868,4,8,35000,22,중개거래,
1178,백석2차아이파크,전세,84.9868,4,9,33000,6,중개거래,
1178,백석2차아이파크,전세,84.4291,5,2,38000,11,중개거래,
1178,백석2차아이파크,전세,84.9868,5,2,26000,2,중개거래,
1178,백석2차아이파크,전세,84.9868,6,15,32000,15,직거래,
1178,백석2차아이파크,전세,84.9868,6,25,33000,6,중개거래,
1178,백석2차아이파크,전세,84.9868,6,7,35500,11,중개거래,
1178,백석2차아이파크,전세,84.9868,7,16,34000,13,중개거래,
1178,백석2차아이파크,전세,122.6664,7,20,47250,7,중개거래,
1178,백석2차아이파크,전세,84.9868,7,20,34000,11,직거래,
1178,백석2차아이파크,전세,84.8421,7,23,30000,13,중개거래,
1178,백석2차아이파크,전세,84.8421,7,23,30000,13,중개거래,
1178,백석2차아이파크,전세,84.9868,7,26,34000,19,중개거래,
1178,백석2차아이파크,전세,84.9868,7,26,34000,19,중개거래,
1178,백석2차아이파크,전세,84.9868,7,5,36000,20,중개거래,
1178,백석2차아이파크,전세,122.6664,7,7,45000,17,중개거래,
1178,백석2차아이파크,전세,84.9868,8,18,37000,21,중개거래,
1178,백석2차아이파크,전세,84.4291,8,23,29000,3,중개거래,
1178,백석2차아이파크,전세,84.8421,8,24,29400,4,중개거래,
1178,백석2차아이파크,전세,84.4291,8,30,28875,3,중개거래,
1178,백석2차아이파크,전세,122.6664,9,29,48000,29,중개거래,
1178,백석2차아이파크,전세,84.9868,10,15,34000,3,,
1178,백석2차아이파크,전세,84.8421,10,23,34000,16,,
1178,백석2차아이파크,전세,84.9868,10,26,36000,3,,
1193,백석더샵아파트,전세,84.4993,1,8,25930,3,중개거래,
1193,백석더샵아파트,전세,84.4993,4,19,30000,19,직거래,
1193,백석더샵아파트,전세,84.4993,4,26,28000,10,직거래,
1193,백석더샵아파트,전세,84.4993,4,6,29400,5,직거래,
1193,백석더샵아파트,전세,84.4993,5,16,33000,6,중개거래,
1193,백석더샵아파트,전세,84.4993,5,21,35000,22,중개거래,
1193,백석더샵아파트,전세,84.4993,5,23,33600,7,중개거래,
1193,백석더샵아파트,전세,84.4993,6,11,32000,10,중개거래,
1193,백석더샵아파트,전세,84.2532,6,6,36000,9,중개거래,
1193,백석더샵아파트,전세,84.4993,7,23,30400,18,중개거래,
1193,백석더샵아파트,전세,84.4993,7,30,27000,19,중개거래,
1193,백석더샵아파트,전세,84.4993,8,1,29400,8,중개거래,
1193,백석더샵아파트,전세,84.4993,8,16,29400,4,중개거래,
1193,백석더샵아파트,전세,84.2532,8,18,38000,9,중개거래,
1193,백석더샵아파트,전세,84.4993,8,28,31500,14,중개거래,
1193,백석더샵아파트,전세,84.4993,8,28,31500,14,중개거래,
1193,백석더샵아파트,전세,84.4993,8,28,31500,14,중개거래,
1193,백석더샵아파트,전세,84.0038,8,31,34650,4,중개거래,
1193,백석더샵아파트,전세,84.2532,8,7,30450,9,중개거래,
1193,백석더샵아파트,전세,84.2532,9,29,30000,14,중개거래,
1193,백석더샵아파트,전세,84.2532,9,29,30000,14,중개거래,
1193,백석더샵아파트,전세,84.2532,10,24,32000,17,,
658-69,백석동펜타폴리스5차,전세,22.822,9,23,8500,9,중개거래,
658-69,백석동펜타폴리스5차,전세,22.822,9,23,8500,9,중개거래,
1007,백석리슈빌,전세,103.5696,1,17,25000,14,중개거래,
1007,백석리슈빌,전세,84.9953,1,8,24150,10,중개거래,
1007,백석리슈빌,전세,84.9953,1,8,24150,20,직거래,
1007,백석리슈빌,전세,84.9961,2,14,23000,7,중개거래,
1007,백석리슈빌,전세,130.8525,2,18,44000,15,중개거래,
1007,백석리슈빌,전세,84.9953,2,26,24000,17,중개거래,
1007,백석리슈빌,전세,84.9961,2,28,28500,15,중개거래,
1007,백석리슈빌,전세,130.8525,2,8,45000,1,중개거래,
1007,백석리슈빌,전세,103.5696,2,8,28350,18,중개거래,
1007,백석리슈빌,전세,84.9961,3,19,33000,7,중개거래,
1007,백석리슈빌,전세,84.9953,4,16,24100,6,직거래,
1007,백석리슈빌,전세,84.9953,4,23,32000,5,직거래,
1007,백석리슈빌,전세,84.9961,4,9,31500,14,중개거래,
1007,백석리슈빌,전세,84.9961,5,15,24500,19,중개거래,
1007,백석리슈빌,전세,103.5696,5,23,37000,5,중개거래,
1007,백석리슈빌,전세,84.9953,5,24,30000,18,중개거래,
1007,백석리슈빌,전세,84.9961,5,26,29000,18,중개거래,
1007,백석리슈빌,전세,103.3026,5,9,28350,4,중개거래,
1007,백석리슈빌,전세,84.9961,6,17,23000,7,중개거래,
1007,백석리슈빌,전세,84.9961,6,26,27000,7,중개거래,
1007,백석리슈빌,전세,130.8525,6,4,44000,14,중개거래,
1007,백석리슈빌,전세,84.9953,6,6,31000,17,중개거래,
1007,백석리슈빌,전세,84.9953,7,15,29500,12,중개거래,
1007,백석리슈빌,전세,103.3026,7,5,20000,11,중개거래,
1007,백석리슈빌,전세,84.9953,7,9,25700,16,중개거래,
1007,백석리슈빌,전세,84.9953,8,12,28000,21,직거래,
1007,백석리슈빌,전세,84.9953,8,2,25000,1,중개거래,
1007,백석리슈빌,전세,84.9961,8,3,25200,14,직거래,
1007,백석리슈빌,전세,84.9961,8,6,24000,21,중개거래,
1007,백석리슈빌,전세,84.9961,9,5,23000,8,중개거래,
1007,백석리슈빌,전세,103.5696,10,5,31000,2,,
941,백석마을아이파크,전세,84.995,1,22,33000,23,직거래,
941,백석마을아이파크,전세,84.984,2,11,24000,4,중개거래,
941,백석마을아이파크,전세,84.984,2,11,23625,21,중개거래,
941,백석마을아이파크,전세,84.995,3,1,31000,23,중개거래,
941,백석마을아이파크,전세,84.995,3,12,32000,22,중개거래,
941,백석마을아이파크,전세,84.995,3,12,30000,13,중개거래,
941,백석마을아이파크,전세,84.995,3,3,30000,14,중개거래,
941,백석마을아이파크,전세,84.995,3,3,30000,14,중개거래,
941,백석마을아이파크,전세,84.984,3,9,32000,18,직거래,
941,백석마을아이파크,전세,84.984,5,2,30000,8,중개거래,
941,백석마을아이파크,전세,84.995,6,21,35000,6,중개거래,
941,백석마을아이파크,전세,129.841,6,22,29400,14,중개거래,
941,백석마을아이파크,전세,84.984,6,9,27000,23,중개거래,
941,백석마을아이파크,전세,84.984,7,2,25000,14,중개거래,
941,백석마을아이파크,전세,84.995,7,22,25700,6,중개거래,
941,백석마을아이파크,전세,84.984,7,22,25000,16,중개거래,
941,백석마을아이파크,전세,84.995,7,30,21994,4,중개거래,
941,백석마을아이파크,전세,84.984,8,12,29000,7,중개거래,
941,백석마을아이파크,전세,84.984,8,12,23000,3,중개거래,
941,백석마을아이파크,전세,84.995,8,20,28000,2,중개거래,
941,백석마을아이파크,전세,84.984,9,22,28000,6,중개거래,
941,백석마을아이파크,전세,84.995,9,22,25000,4,중개거래,
941,백석마을아이파크,전세,84.984,9,26,28000,12,중개거래,
941,백석마을아이파크,전세,84.995,9,8,24000,4,중개거래,
941,백석마을아이파크,전세,84.995,10,19,33000,10,,
1070,백석마을중흥에스-클래스,전세,84.993,1,13,19953,7,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,1,19,20008,11,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,1,19,19953,4,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,1,25,19953,5,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,1,4,19953,12,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,2,25,19282,3,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,3,17,19953,6,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,4,19,19953,5,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,4,19,19282,3,직거래,
1070,백석마을중흥에스-클래스,전세,84.993,7,1,20278,15,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,7,1,19953,6,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,7,1,19953,6,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,7,1,19953,11,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,7,1,19953,11,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,9,2,19953,7,중개거래,
1070,백석마을중흥에스-클래스,전세,84.993,9,2,19953,11,중개거래,
919,백석벽산블루밍1차,전세,84.886,3,18,22000,7,직거래,
919,백석벽산블루밍1차,전세,119.859,6,20,20000,5,중개거래,
919,백석벽산블루밍1차,전세,84.886,7,16,25000,3,중개거래,
919,백석벽산블루밍1차,전세,84.886,8,17,23000,8,중개거래,
919,백석벽산블루밍1차,전세,84.886,8,9,10000,9,중개거래,
919,백석벽산블루밍1차,전세,119.859,10,28,30500,6,,
924,백석벽산블루밍2차,전세,84.886,1,10,25000,3,중개거래,
924,백석벽산블루밍2차,전세,119.859,1,19,30000,8,직거래,
924,백석벽산블루밍2차,전세,84.886,2,11,27000,15,중개거래,
924,백석벽산블루밍2차,전세,84.886,2,9,26000,1,중개거래,
924,백석벽산블루밍2차,전세,84.886,3,11,16275,1,중개거래,
924,백석벽산블루밍2차,전세,84.999,4,15,22000,4,중개거래,
924,백석벽산블루밍2차,전세,84.886,5,20,25000,6,중개거래,
924,백석벽산블루밍2차,전세,84.886,5,9,16800,7,중개거래,
924,백석벽산블루밍2차,전세,84.886,7,11,25000,13,직거래,
930,브라운스톤,전세,84.992,1,18,26000,11,직거래,
930,브라운스톤,전세,84.992,1,18,26000,11,직거래,
930,브라운스톤,전세,108.965,1,4,30000,1,직거래,
930,브라운스톤,전세,128.4133,1,6,35000,5,중개거래,
930,브라운스톤,전세,108.965,2,2,19000,13,중개거래,
930,브라운스톤,전세,155.607,2,21,40000,1,중개거래,
930,브라운스톤,전세,155.607,2,21,40000,1,중개거래,
930,브라운스톤,전세,108.965,2,26,28000,5,중개거래,
930,브라운스톤,전세,84.992,2,26,27000,1,중개거래,
930,브라운스톤,전세,84.992,2,9,27500,5,중개거래,
930,브라운스톤,전세,84.992,3,12,26500,15,중개거래,
930,브라운스톤,전세,108.965,3,22,30000,4,중개거래,
930,브라운스톤,전세,84.992,3,29,18900,8,중개거래,
930,브라운스톤,전세,108.965,4,23,30000,6,직거래,
930,브라운스톤,전세,84.992,4,30,22000,11,중개거래,
930,브라운스톤,전세,84.992,6,21,26500,8,중개거래,
930,브라운스톤,전세,108.965,6,27,26000,7,중개거래,
930,브라운스톤,전세,84.992,7,25,18900,8,중개거래,
930,브라운스톤,전세,84.992,7,30,19500,14,중개거래,
930,브라운스톤,전세,84.992,8,11,19425,4,중개거래,
930,브라운스톤,전세,84.992,9,13,25000,2,중개거래,
930,브라운스톤,전세,108.965,9,2,26500,3,중개거래,
930,브라운스톤,전세,108.965,9,22,19950,2,중개거래,
930,브라운스톤,전세,84.992,9,24,21000,2,중개거래,
930,브라운스톤,전세,84.992,9,7,26500,8,중개거래,
930,브라운스톤,전세,108.965,10,1,25000,11,중개거래,
1200,천안백석3차IPARK,전세,84.7263,1,10,36000,2,직거래,
1200,천안백석3차IPARK,전세,84.9562,1,11,41000,5,중개거래,
1200,천안백석3차IPARK,전세,99.7828,1,15,48000,12,중개거래,
1200,천안백석3차IPARK,전세,84.9562,2,19,41000,10,중개거래,
1200,천안백석3차IPARK,전세,84.9562,2,3,29500,6,중개거래,
1200,천안백석3차IPARK,전세,84.9562,2,8,39000,1,중개거래,
1200,천안백석3차IPARK,전세,84.7263,2,8,38000,15,중개거래,
1200,천안백석3차IPARK,전세,84.9562,3,10,33000,5,중개거래,
